MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.840105901511669,39.32837445713808,7.725938053498823,1.794602617659304,338.1354054628655,4.279552120437595,37.62502077838221,-121.96394489053658,3.205973668370901
6.285676627712253,28.573990897558648,5.894798694787695,1.1509611274993377,294.70620253634445,7.190135103781509,36.58926724469293,-119.34064117528776,3.868207858668754
8.780136382253044,19.27871694570262,7.376400634293653,1.3554737801480063,1065.4782514740086,6.1647072059955095,34.10543916600354,-118.7808235492486,5.0
16.27304059549084,8.0,17.48586332092136,1.5125349407479256,1554.476939148291,37.37673231550784,37.89080611728929,0.2202925486749956,5.0
4.264849460843909,17.427031460914378,6.6732455425559305,1.754604394529336,584.9983196108581,3.0041828030409605,33.42677345717297,-116.88642341879977,4.002235972486444
8.180855875548774,38.84591769889528,7.044611303926084,1.639295298611286,270.79062925441923,2.3091286743955592,33.74032276247356,-117.98369447628468,4.913056938227265
8.812926671742222,32.07235825291716,10.609184323056107,1.4299938804920598,401.0434257120996,4.151022529907551,38.36202660402656,-121.38475279573449,5.0
6.582971399153697,27.03990113578227,8.308109728918327,1.552261854331818,561.4869857685088,5.002177172852569,33.7342524370856,-118.0410573081574,4.784302062976099
4.6368737189799045,28.75919989381908,7.887011580031991,1.6917803692350626,586.1338325626615,4.770563573059397,33.2773832736524,-116.79490793125444,4.557753585099285
11.609221373742278,28.522577103813656,9.514782056449862,1.6315095320783992,554.7813880556578,4.16292010353561,33.99707569869946,-118.07454055623516,5.0
15.319620108050566,19.441117042525857,10.966804806062932,1.410306800339916,702.1907387341442,4.5757614958905295,34.017562530208714,-118.478385105902,5.0
5.808284688035588,18.945450012002347,8.53915587538069,1.7237638660435497,792.033608780585,5.35751531151702,33.50521059949053,-117.85144114018924,4.976103828518532
6.724919344671156,28.23515381122389,10.762379339633528,1.5954149796058823,850.1325081977633,5.37348995209566,38.36882026218347,-121.13480446687528,4.906146156859977
8.252125390471877,23.22700378230045,8.63969355840602,1.6399983505981954,2684.0490943469144,6.292747167038494,33.32375327891107,-117.66589383878711,5.0
9.814241088355162,38.0125950902778,7.665990264133694,1.6205888414223506,238.36759742990293,4.852455331595463,33.66094859847251,-117.9670776273655,5.0
10.21159020151698,18.270943116573857,9.172860599617914,1.4667841186265147,773.7151313481584,5.93321169498221,32.334692823872224,-116.74140183059126,5.0
5.403093155691363,31.769340664993774,6.108030459815962,1.4329755161804771,425.6255478027137,6.141574667350744,33.625032858915546,-117.9999945335084,4.057419046308356
6.282376764180859,27.726996505118155,9.204595012107347,1.5502283858761547,1305.2508809907304,5.908357589053062,38.19810645950051,-121.29402607453564,4.759143660568364
5.671906826882094,29.486481773964872,7.11234586013331,1.5414374864964515,414.9363230277533,6.027683444004514,35.894000285740496,-119.1101342729835,3.9187447043357273
9.329458440112631,24.556248682005243,8.695736360855655,1.5348773762261254,553.4040206544088,6.069729194515455,37.50475849612136,-122.03890622822252,5.0
10.344106549827533,20.285493832394003,10.804619380165454,1.4906294644952829,646.0957769958047,5.4155956417196025,38.267997300497846,-121.30564532699766,5.0
10.589044403926096,27.946874806250268,8.734741851909298,1.4885695333106117,727.4179774572826,6.3208821812849925,36.87634770021098,-121.56817276333616,5.0
5.058266832173245,26.75702861105069,10.08056797152251,1.9008012996943964,237.04053528174447,6.214556519152249,35.77484020652618,-119.09403230891118,5.0
14.937680907076084,23.27203386584328,10.327913110885712,1.537554526438406,1456.128123982029,5.30693557859785,34.06878799246243,-118.1965135916975,5.0
6.072064580840409,15.66694963444895,9.034079059658229,1.926710071101044,162.86196703518627,2.6353445346915825,36.896005987206685,-121.48281620749164,5.0
5.467679151504174,14.324351732060803,9.17539898635734,1.977785743781832,647.4705512508832,3.4749683961485265,33.924921992197376,-116.1206478621719,5.0
7.451566255810838,26.26402316379076,8.720687355717352,1.7699927818105752,530.8409920566513,6.765329218713588,33.32240570501326,-117.58609470044172,5.0
4.931102320282021,17.713241938265423,7.804092672610972,1.8403116079879087,1141.1751816707874,4.872161784452988,33.79553560705844,-116.03624254706124,4.333206917844013
7.962607804781173,43.88662724762337,8.247743610943097,1.3714327117020575,368.05321158567705,4.758248035231473,33.67382627722852,-117.97453138029432,5.0
6.37634557571517,20.63219337387681,7.827842733135748,1.5611938195736332,1448.2135707307957,4.024430866263796,36.786883187863566,-121.99818397398124,4.453733090804436
8.040999231148646,31.089398796007305,9.662043569120836,1.8596562069443925,313.2103476446028,4.563848275326391,34.10607148316132,-118.70118448623997,5.0
3.583621380088691,32.21857516697035,8.505590796843828,2.2928680604296305,75.5094571600918,3.7964576504417336,34.96512058198687,-118.76687041251188,3.4907915203854256
7.206939565776133,19.27937402638385,8.411889574461142,1.673538582516945,709.7093189819177,4.729032430132024,39.97565922839928,-122.08686384142564,4.715348499157946
6.678053323450789,10.902365056209035,7.014832151742786,1.465988312283297,248.00500535718209,3.4361913001156665,33.4875939941855,-117.69288361765044,4.953012824698237
7.596350740160707,31.01910266153305,9.312880499467392,1.5870553909122225,432.4553851773188,5.030229355170847,33.715062171305746,-117.87438569305988,5.0
4.811303319899934,36.94815726257421,7.431357515027119,1.7990349094786482,873.0674483903975,6.641095785409472,33.66946274176954,-118.10270266644211,4.63390482473587
6.260447810694962,19.582428411876656,5.909554505033754,1.403604781455826,2559.133377706189,4.582634344616123,33.60004230544405,-117.7993362714055,4.052187321599142
14.617988919290015,8.0,14.991308109341388,1.833010314752342,724.9981276339661,38.90896638789244,38.59361930277196,0.2145624632625788,5.0
11.541967331225344,47.17730922701168,10.958091821917602,1.5936291586211333,541.4347254758436,3.939815700398544,37.406514639282186,-122.27604178573424,5.0
6.762902130013486,33.60331011078479,7.066100587522304,1.538122929857805,279.6232967593114,3.71469322873158,37.22141806593029,-121.82193870880576,3.8431514885567504
7.319128449682588,19.57495148113193,9.240442000105196,1.97636054209778,135.66433582661318,3.856443123138868,34.34499797196246,-118.67087995182216,5.0
10.945004761495406,17.30732538266406,6.55725892708758,1.7099921298422245,2747.976495247358,2.8654123710266832,33.68807393610598,-118.29119319414876,5.0
4.06562298297527,18.951711190799323,7.0294028919563445,1.5847864049422644,389.1041449606187,4.013196589610109,36.41857066692055,-119.42814738003018,2.9038068463186884
8.950788161878378,29.448212432764684,7.715313471139381,1.5889664211928196,901.808036760113,4.014246685216024,33.68543511369456,-117.983410090023,5.0
8.88658870497024,18.92905807806144,10.303917132386909,1.4431951286337272,709.516276103422,5.355340108982994,37.63324826393641,-121.65957040904956,5.0
5.386528022760428,18.85421624411875,6.920921034614242,1.923281650969452,211.15642537868072,5.819289058403075,33.90289298868091,-117.90360164342556,4.11261507065334
10.912313687614851,19.26680246528791,6.718467776438478,1.8007425084281747,697.7312566315638,3.0978531126772046,33.543039571986895,-118.18065742227006,5.0
2.079223013049838,18.710863796409328,17.756369882940398,3.5241193218725626,54.41961750458231,3.918050993167129,40.13647279348919,-123.1140574816133,4.780399938041153
6.727922431849474,42.41558012349235,8.424805528992463,1.4810167709701794,428.91663771523446,6.93646270135393,33.84012934443776,-117.9914378014101,5.0
18.20315926138878,27.18933925323968,10.427852984770336,1.380960964588413,357.8224876384056,5.0594568961498405,36.88658843445028,-121.98852618022256,5.0
5.098684743101976,17.93280808100005,8.211264218416051,1.476255447103877,251.3314423721649,2.5097529497176247,33.13296276352432,-117.39491906782214,5.0
6.0837412003519225,21.56683339313662,6.62601662016979,1.6366383585785644,1492.2736790457436,4.984897735441815,33.94525210873854,-117.79060599565445,4.777674467269359
7.944877021454737,18.37816854542018,5.337181084681626,1.364493038916301,406.56285216781697,4.501607022488242,37.01047826739276,-121.56755482551252,4.825247266125702
9.422957286896745,28.27919175906311,6.66551661198761,1.7268275222784084,248.50851194088645,3.137144810019308,33.47404012752236,-118.18770974934762,5.0
18.86857880506772,20.58596650927946,10.404492241698527,1.6866293131047505,339.7610515127167,4.008099896416636,36.0156506221571,-121.54594116984758,5.0
7.02848417092468,22.820119872816377,9.394151310259636,2.4412344686531484,265.45148849334475,6.6960496120941455,33.53827894578693,-115.45728662260052,5.0
8.85088331869594,31.64728088719013,9.58124750800245,1.3524730315443718,303.2535998652596,4.412113171737928,37.135460082270725,-121.79758932160404,5.0
7.391775369610109,33.07815075167075,7.55364811487062,1.6475796927714803,726.9660600781483,5.461696074892234,35.81956097595921,-120.7747438912744,5.0
7.3301312224419695,29.700210929219843,8.485445301212277,1.5691198294999709,287.2580438496107,4.657965385408465,32.29281152222326,-116.84119901101693,5.0
9.776468001505792,11.206868206457727,8.423324323457507,1.6024402912155131,466.5267928479672,7.985674606272796,33.658351849763115,-117.190311119714,5.0
5.720116981998588,32.08575027437098,6.360516954004744,1.5087105727811716,352.70513217429124,4.199768343022621,37.45453159959511,-121.90057057894752,3.774852625101075
6.4862489002215495,21.20220728702281,7.049057268004388,1.4691105429073856,736.614244338273,5.069850515297869,32.03599140355477,-116.78622611390196,5.0
3.5417863038540665,32.831162765158005,6.549166015187541,1.4879743940551966,239.0957875233383,5.680328202427149,36.16601463433337,-119.37946289330996,3.108917845832099
9.265643818552816,33.7956629304562,10.68229202013694,1.590760133464328,242.1736353371721,5.938151687292808,37.42736212343905,-122.10346129331371,5.0
8.422478152819755,21.48548268051102,9.265849293666944,1.5743502359512032,3181.561997198085,5.01578810482452,38.26214995843216,-120.98931919810836,5.0
10.1131711040936,30.61888617897892,8.983988724208837,1.6454790863760274,253.631063135136,3.8354531488265935,33.31887195795561,-117.71603043845626,5.0
9.63035835993336,27.435767710322168,7.458529916600784,1.905205042339848,304.5048813864749,3.2883754700662,33.69218103541976,-118.08930444222182,5.0
15.624078608914044,28.70589493962182,11.24421207026533,1.418456918173679,695.7613542562322,4.648130294015492,36.698268039177215,-121.68915661157064,5.0
4.441066294989287,30.82134045787198,6.211371146264269,1.4854825528414943,242.24389667618425,5.361585631134148,38.31829458056201,-121.07571083074852,3.0916503793354813
4.218500586884167,32.72177036713523,6.902297037017068,1.516664540017307,224.84276027959783,5.089372330173124,33.57265413898073,-117.1022458801453,3.7046318361764543
5.1411096444721816,32.0963663935176,9.51651934043343,1.6529266561799016,111.61902851853183,5.789494526943167,35.10123152744115,-119.11470386592558,4.389109802626615
5.85620164274629,18.816984886544965,14.293173146485591,3.4045102954575546,178.4155352851898,3.2306879839355083,33.36634045644088,-116.22048698371012,5.0
5.070128925607564,16.66404458885294,6.989329708771944,1.9167531114454872,420.1669845334322,4.159883702356786,37.783929268499854,-120.83574594909088,4.275757124448111
4.97263514122529,23.88105242985457,6.33448033522414,1.617716151187992,461.3609481156975,5.603921991758571,32.28617977207165,-115.20832656927608,4.26738689573712
8.45014535243375,36.72901025810811,6.547632977926192,1.5049905731581548,336.1443756644257,6.215524356145758,33.563983799939955,-118.04617761928458,5.0
7.068479778893782,25.73631558361636,7.542604798692266,1.6827480857455988,764.8775519941115,4.833018719033304,36.327205306423856,-121.8457218507628,4.04882347855302
6.003921708160474,14.51506910283736,7.406716725155187,1.6116446291797122,524.3128597414579,4.397109040692481,36.84563807263666,-119.32896139606288,4.807551873400389
4.409444640152763,15.143799464136452,9.003721608964678,1.6161541075132004,505.6006011085578,3.6184840145246646,37.32086132438912,-120.2838704797454,4.077681412349115
4.163520038416153,44.55424088865463,8.759919639162844,2.119510473165726,43.977756506762525,3.971157740795273,37.26983527855568,-122.12649942438476,3.0741188821386443
9.690865352251906,23.499279880545245,9.7508149038937,1.5744155251299332,633.6487966209086,4.18563423835287,32.90391948016633,-116.97157661873705,5.0
7.48487592554374,33.662093694266744,7.64244909513679,1.5859347286559076,704.0737663104894,3.983365458983283,33.64869948224076,-118.14177684830656,5.0
5.949519903688009,21.79247806638768,8.777187300292628,1.7620313859985932,115.48558105581792,4.356559319077833,37.32533411029584,-120.54274969101262,3.65318551473108
7.035139042600251,19.99793737727753,8.48279931605605,1.9141452770710587,416.6043507915557,4.064984521941107,33.336615447693816,-117.23456822597927,5.0
8.320341797201781,17.497272957799744,9.310390675685856,1.6771002967185444,360.66587871962935,4.9142486892704005,37.86904853807577,-122.621260553118,5.0
8.220300363299454,31.657311686242053,7.906153229420084,1.4146754662365255,358.03640109901374,6.474930062187804,33.70668670332808,-117.54341203375868,5.0
6.268859843168131,20.016876435537817,8.337500678066512,1.7422863418373626,386.7498007198709,4.507730679068656,40.32292384380248,-123.62443101612578,4.77965056401905
6.6673506672335625,29.32703771285147,8.732248853516008,1.610962975863647,311.926153881822,2.954182899728042,33.79810785910887,-116.94373867809912,4.874218679011936
3.665755513735464,15.88116820775787,6.521826544127075,1.4059426274478195,821.1899474971569,8.197886025218413,35.84442606118526,-119.91448433076576,4.13391238699689
5.994828407106999,27.9558698298649,7.6169071046322685,1.4235025065426608,674.9231386982779,5.05274696314101,33.83933044472508,-116.94629852038771,5.0
6.587933811635424,22.470324526494696,9.106152550811933,1.4866764473698193,385.16234266587605,4.782983565846582,40.23821158024929,-123.77192198168906,4.577967560542282
5.996731805217859,39.09494526780841,5.402466047099354,1.3799863512222967,1019.2977946220012,5.590921536218706,33.651216862884134,-117.8566186866726,3.7310462604690207
5.502968164931721,17.626731201545446,6.8668529609371305,1.5035634972976075,859.092349451057,3.472554515871577,36.72822944593127,-120.0985949659362,3.555136721352125
23.60452510869449,15.758188759835392,13.788760878782304,1.8720168565424755,546.642181859159,5.315909904005383,33.77308399707663,-118.71698836184844,5.0
5.778558994330088,20.423539557270253,7.85121499262516,1.4669152406083823,650.9193392238363,3.792396841572025,38.49226821131619,-121.1956204552196,4.482793636722363
5.107061223758313,18.0979765981922,6.600291373149157,1.4749359199368128,326.7602893904341,4.119561825144877,33.22188708660391,-117.57700267226136,4.417756258690163
3.929173495059172,29.202138993767832,5.993832420374795,1.6733696289667586,768.0018126762951,6.04359199769345,35.145112026363265,-119.10152870625376,3.752118620618867
4.221242391888957,17.929328595018784,8.114253836049997,1.756720720022242,152.4395479712992,2.342493682503378,37.488018110253776,-122.18000915590906,4.162707534800948
10.61020321249035,20.11857324233649,10.082032028224148,1.4376647312033946,435.9984596800378,4.581840062389799,34.23835722498742,-120.27256184877508,5.0
12.215967098910708,12.553673320913797,9.595474683287827,1.405724757089989,335.08102098602086,4.461599309890402,36.25563406817892,-119.52036106074875,5.0
9.01631948158266,36.3416770864378,9.087548910344887,1.5074798523494242,315.8067458366124,5.6795588902159695,33.820648042124304,-117.81252846828114,5.0
6.385477628640435,39.90716716595104,7.320812129837015,1.6377554869563893,288.8539847801279,3.8330246518915634,37.10305751439569,-122.31969432550764,4.158005499859201
10.443721464498552,27.377917344321403,9.620752797398175,1.2809091041043188,1003.6897099211682,6.24738512775367,33.58684928855323,-117.78585353752152,5.0
4.922536190869287,30.22312425451864,5.779416084146275,1.329853515820315,579.7600736564742,6.550647933439151,33.39386140138239,-117.9656911824748,4.409711323364871
7.009864878704252,38.53482998173301,7.330028682380203,1.5635568013939904,178.1066363849896,4.044623629710388,33.600270762636,-118.14685971139654,4.60593806971617
6.778500464299544,17.094193997235166,5.603109721706129,1.6158096295443607,336.08589151177057,2.643476099957241,33.53410249700867,-117.49282561775264,4.476871979985141
9.319946283159505,15.118886845666133,9.16370795380016,1.7413042672191843,2107.342697997003,5.677990887840573,33.41935077359791,-117.24422855841205,5.0
7.439359045262575,21.61191736618054,8.091750772284254,1.5839937540292612,526.1332989466005,3.299885859387896,38.23612666012406,-122.30715136696348,4.596459422220196
4.473349328270303,19.037588648877225,7.226095470779609,1.493967601561711,316.8056895939544,3.759803599472049,38.47524895521415,-122.69245373223498,3.415563413231309
11.070075372988594,29.89145282869488,10.029970217227095,1.4792523038396577,423.7234935472483,4.588645122207496,33.362044966708964,-117.87129698032588,5.0
5.9541739062629055,25.781029374753164,6.610942711533573,1.707617435219537,518.1613903546081,6.325222036131991,36.864197349190434,-121.48865793464626,3.929927733580378
4.767949515843274,34.02714947967295,5.37631456904814,1.7569937075064264,931.9877965639027,7.965950684454329,33.723421034661165,-118.09236887091431,3.475339659319713
7.653827542744678,37.87666032873889,7.692459652476602,1.694964855889988,312.58801342797045,6.280580637927903,33.66166658702633,-117.98041205160034,5.0
3.759178068658122,25.331804086737755,11.094719889097416,2.1360315582886247,318.41831505559315,4.9034187814826025,32.29674482511143,-116.40054430899856,4.593425306840575
9.94773259715845,27.19078903180164,8.109053238263794,1.2518544548013193,398.5124131246824,5.118565455470218,33.538136440441725,-117.55067670304952,5.0
19.467911845678657,10.847558035840674,17.13491216537073,1.5424770982798366,1558.5808331537269,35.5727407118078,37.57831107522617,0.289025146366057,5.0
7.151951110666023,23.58281150763733,8.673653080381065,1.580506001918975,328.5528855620143,3.118981293542266,37.84880174317162,-122.2698226239426,4.740138640702696
17.49504042487976,13.815431106738757,12.104890715070386,1.6565564820091452,643.6558141169985,6.705527377596365,33.723773896737995,-117.32636304712354,5.0
14.443550032530103,29.404118745541226,10.261400411224487,1.5450637026465464,441.4519585126209,4.505423698274052,36.92719126557023,-121.7629978009104,5.0
6.851478869990898,25.104931676326736,6.397373422111717,1.4137842331261794,333.89733749430457,3.376416829248914,36.25512288331483,-121.6897011012296,3.694816747214833
7.276721810250679,22.466654863773527,9.057603122674871,1.4200819113250944,247.5979750638756,5.355359463737925,35.218011484911926,-119.136399570433,5.0
6.208555177746585,21.5464909291324,9.075589706802797,1.5793465445219883,331.00583752197474,5.864174841741893,38.1739801310771,-121.48639648087736,4.876442364772888
4.8029456298774695,28.91041572944565,8.305505412524003,1.7157561016684315,489.60906418908513,5.680813016015153,37.43853044962541,-120.96364848232348,4.184775100242021
8.5741056959011,27.48532269133132,8.725659351751972,1.4935781319034036,629.8591372141543,4.3531285254408525,33.82460456695212,-118.15165500917377,5.0
10.52106867920378,16.417986322272885,10.070684944820716,1.5535794417417224,418.322889800625,5.087090363038792,32.64844018791508,-116.89454790010096,5.0
21.273873386041767,18.390945952393587,12.227572691734522,1.7798628520080428,806.0693637097585,5.439976917876147,32.538453303721845,-117.04369928980212,5.0
19.73644408581777,9.751683175206905,16.17685056044506,1.638134755297706,1041.6449907460158,38.03718766216433,34.2322116750081,0.0984397958137519,5.0
14.186725963820408,13.601239119683106,11.51801277349698,1.6637747459204772,956.2432263918896,5.956778977112244,33.514054915218395,-117.43521163433884,5.0
19.42425919358505,8.0,16.532674480180304,1.3622853421064762,1131.7591618697022,40.93216094130049,34.25898239610299,0.3782918734206864,5.0
9.861726327270985,21.186953138314703,8.33403083209792,1.4531712567710668,498.0719486014352,4.588718286597811,34.09115487806048,-118.0091938499912,5.0
12.189475524596569,9.499880710094638,13.626284633571862,2.1942189308705826,2684.9824586925374,5.38810797812218,33.77079018220816,-117.29532478979928,5.0
8.910392735139059,23.398303008191768,6.963642629090614,1.3688836587300937,133.15064846791648,3.7091666864939774,37.17932081899955,-121.85307671099078,4.8478126886995145
4.186377372680636,31.40033365988516,7.466769145488057,1.4337952566493026,411.28428018259,6.430225079947905,36.25802836719623,-119.46042027966448,3.190616731900133
9.064767301650775,26.608937163938982,8.671907951480168,1.7101520100154828,761.6771335994172,3.940230417858983,36.87538526082974,-121.8701355418522,5.0
4.374944073834107,31.99987962720253,7.013144437688214,1.663397279334773,519.3228613312375,8.242217685444695,33.51139827053508,-118.09050508262143,3.840931801704581
6.108256092278163,15.977807535853977,5.661811236344276,1.5763388512448742,797.102828456383,4.640304921469081,33.54052505825355,-118.19055018988524,4.455828215106175
9.7532892060878,32.44133919798991,7.753700179762403,1.4584426661524588,198.13417311841127,4.406972224672644,36.01712702285706,-121.40071809255578,5.0
7.001026370059978,20.664812413774538,7.427382775728575,1.5590919144022144,1263.7389994477803,4.201176463597877,36.72830842010829,-121.59986409233636,4.288659768001547
6.575864603665918,20.421381388847102,6.376097110945762,1.516195496649016,2288.54252171744,5.465708145357192,36.94065953764327,-121.47233092688796,4.037569291309358
7.269815499752569,15.33417289114615,10.76121884526768,2.364511726762375,307.4909224707109,5.063044408479263,33.37778489031478,-117.10798775633268,5.0
6.71349453508462,32.25108389411571,6.6500649068447,1.6511500812834303,798.5289579388627,4.380249930542905,33.52077967082401,-117.8646608884584,4.344520746501703
13.02406970350831,18.48985461217657,11.661506840788778,1.501259663608001,377.2994580649954,4.656267750435407,33.076477649633695,-117.40026071427528,5.0
6.482615500925571,33.04592216057899,7.100163141864121,1.4485903595187477,744.1518581501771,5.543970958131632,33.418035525768886,-117.93551005393007,4.774239705665408
17.114369956422376,8.0,18.474385947058764,1.6616149397060191,1028.457991382782,39.57755493760873,38.05865223242368,0.1963957181047773,5.0
6.8802497998232655,23.885858855240222,8.347960472628584,1.5113963354437283,360.4169605011904,5.435632116463521,36.12743962060566,-119.25943083771938,5.0
6.345321516404191,31.79998775362892,7.5704901990402975,1.4353755299036957,491.41704230929525,6.317223937848217,37.56131309224725,-120.97189065368735,4.027757128748639
5.099605093601629,44.900811204787765,4.227536588277374,1.4760710028123596,913.385758882291,4.581232916705295,33.59126370014687,-118.03838431953989,3.1336446220172247
7.701970101035865,21.070354431544025,10.05383674676886,1.5957330682695643,277.5487034793538,5.307780630461502,33.99260545542917,-119.77757417938666,5.0
7.045727955144943,43.4552678280495,7.55934024747676,1.7917484512731685,491.997281775936,6.858421804337568,37.375658311223575,-122.26277701749608,4.219709563159647
8.710528587477107,25.987117647806823,11.02163506402399,1.6699734562800108,381.8711191662417,5.241364846596396,33.94293811890591,-118.22914463021594,5.0
16.34370716481453,8.0,21.68182227512293,2.618807150884767,612.8817051818339,40.59278683277078,38.437316285313486,0.3562316821786842,5.0
8.594774089704822,21.150612444166807,9.565632352794896,1.5849366152419335,1995.617335646648,5.524998208423926,33.48898689157642,-117.85273090145192,5.0
6.39889432571391,9.09543036270144,9.25569476802131,1.83701205158752,1075.2549991203211,4.030049395826364,33.32762542365287,-117.01478149677196,5.0
5.164210456704121,24.492787031502115,8.513325816481965,1.6268924708147097,1725.7995121181602,6.8818192727631065,38.12375452745634,-121.39186012373888,4.087128729928674
5.534166654631727,31.993634357457232,6.004115671434134,1.3987349541405183,850.2438350454072,7.054539994097226,33.41387553972089,-117.84378654199584,4.429157247152529
10.676179368188093,15.489209503370107,8.476493708940867,1.4785935199388192,2470.27572782235,4.2836478758399394,37.17129009504336,-121.3890812424265,5.0
5.069489376783524,32.40765087287433,6.024178054563278,1.6440560586133526,923.1698742443306,6.266358252586903,33.47512332198171,-117.93404035457164,3.604267861183832
4.163996253625166,24.018766624332223,7.0060419247563335,1.5188221674155022,1187.0259334404504,4.685193969829506,33.354932663997765,-116.63197039239202,4.2702964100350975
3.869547010720911,32.98369047649864,4.560253627027253,1.4268712589571046,917.9281826309884,5.80693875519982,33.50485399451645,-118.06602490209066,2.8187937011261868
9.79241046774198,21.495016721016057,8.062226379033465,1.5467741552038288,595.1568669412736,4.297490847294727,33.42556383223599,-118.147198748427,5.0
5.47672296127672,24.838487114535315,5.692894128099028,1.7185542313730875,912.9827541006628,6.324583180693957,33.480857921413374,-117.74961123057928,4.249174160604831
8.64999299185147,28.12312809104768,6.21471809489872,1.3218370810669948,284.06931877444623,5.076906047864491,33.52951451942483,-118.1842488049246,5.0
3.735858034195826,18.84959422226717,8.976473610825572,1.678604327362979,520.2866168738071,3.2606438164445217,36.94138445981718,-119.95642194408433,3.427930269965715
6.901680280523158,19.293691095985384,7.319577014626565,1.6379470476654834,946.8492577199956,3.88643228249691,38.63368626630494,-120.71673382981596,4.347237870963488
15.76574413550376,32.891392515979696,9.655223780160094,1.5050294254611885,723.3705295909938,5.149050780043345,33.74188419546934,-118.07451785320912,5.0
20.10994152183709,22.60806110484769,18.18815991175901,1.6272200301787945,843.5530119938303,38.92333161986407,33.70253439222115,0.2640643492061765,5.0
9.316099843934678,29.297121096706924,8.76343398945492,1.5941696440753783,1106.9113618346196,5.063229014898284,36.58470871054792,-121.9812573107678,5.0
7.999620741393773,31.43867383644431,8.537569102223278,1.631688179821791,399.04382789696496,6.001395497827086,33.274346985054585,-117.79242873460868,5.0
18.486891966738987,34.73877149322367,10.727583320189549,1.4132960016765932,415.72562178906855,4.903509023982491,33.66126900617578,-117.6640867441539,5.0
8.863469767889852,21.347714611729696,9.636194873254649,1.3025958522775969,354.6811787744187,4.256960369319975,34.88578151844689,-118.75242645003132,5.0
6.38542057450063,38.06684365746607,8.055239298644722,1.75573713441362,340.15108903174814,4.753079203027959,38.52709113258983,-120.93150160095092,4.539331811857619
6.835582806355316,19.64637721157254,9.787485743915562,1.7603139793873752,474.2484284901046,5.156899150542962,36.34295607532066,-119.53851653116962,5.0
8.82175767136655,25.900776476858137,8.649303518647528,1.702464433886502,1133.422145052981,8.233848950881008,36.998694899373966,-121.64712100478334,5.0
10.662119751389314,28.184552987240824,9.155191884905769,1.4392328052302312,2240.195646451691,4.54413016450527,37.869455746368985,-122.33708620091626,5.0
11.393317941049364,21.00877407192964,8.116157229432508,1.4327203525994925,297.20927950587725,3.1117923669435426,36.86475286484224,-121.96267053549408,5.0
11.763829272843688,16.942373255660275,9.686645608331858,1.502880064140267,1574.4297708354245,5.681208519279702,33.208533617801905,-117.3135911438686,5.0
4.680357987400138,22.8886965717208,6.505225065861021,1.4578866064998433,977.4617467435636,4.824820178575001,39.03568173433539,-121.37603499535196,3.333313598235802
7.500255631451835,31.39142830682149,7.5672704573058525,1.5766062987781535,715.1962334267748,6.173307558827566,33.72493245918072,-117.6633227045633,5.0
6.4155028432183165,18.174039903232448,9.570091278338062,1.624791839583589,533.9853634110208,4.699625217197054,38.82295018891867,-121.24615085283962,4.941746488500147
16.092304455167902,8.0,13.332406770943084,1.52538872115595,1508.830420616326,41.21523083315835,37.92697817173421,0.0956913630141712,5.0
8.889383551632177,19.35888203431248,9.917394907503894,1.7350523412472152,381.5871755806211,3.390901188413119,32.5866595821074,-116.71741851693191,5.0
6.115757097913253,13.208570619065796,6.68768600352965,1.776254437118414,512.3602011339984,6.480385416121065,37.321418373909886,-122.27241002812768,4.861185757465977
6.719358217501408,28.3662658315297,9.379491289853885,1.5186263227936931,644.5494657947695,4.470395818483985,37.4971082779529,-121.01511612364308,5.0
15.715025322125484,8.0,15.144334741517708,1.6054450691398403,824.1850652540618,41.81730963020605,37.778976900737575,0.2943084811319452,5.0
4.39874504285143,28.699503626088664,5.071902348511838,1.542288060915886,823.5380215084451,6.75823181512967,33.67104955313345,-118.08260486963212,3.738441450255924
6.994277334203535,30.483932963668305,9.32540187452422,1.7817373184081178,106.05129762929414,7.491931314082594,33.65367753793076,-118.0184584236182,5.0
6.662769895655664,19.51937986591649,5.613895387310077,1.409253162741307,677.8957977301648,4.550381126998388,33.85144146411826,-117.99496322370264,3.966647302230416
13.353505905367175,29.209284406533968,9.953973907315577,1.4053074996729389,398.5068741548183,4.842756096081644,37.1120131785281,-121.66500508260422,5.0
13.56843377328808,23.842046203975016,9.904919791596072,1.504146937739509,803.3700740164642,4.276655036140393,33.74248049767364,-118.28908223074411,5.0
12.57565108832752,14.141969756224032,10.538804427741471,1.536148102596545,731.5768419593328,5.571833051310666,32.53259633634479,-116.49284530725018,5.0
11.828142530821903,23.615318780763623,9.916782636616617,1.5548560198365005,321.30769331408766,5.087587132809738,37.337706153835406,-121.7921402433098,5.0
2.5530596297880623,16.327062401021948,6.996109013407172,2.623435536987524,164.3782862231303,2.6186607571252773,32.803233587514534,-116.9068351471695,3.1881758881184097
9.447732304949858,30.87856427161452,7.759874833060711,1.550862686098676,720.5252938288204,4.783813738779617,33.32025432177348,-117.5692682100218,5.0
9.08153684842076,21.168860091528053,9.341695863445263,1.4929881405020775,1262.4618419284616,6.007502970088903,33.07155308224264,-117.16020639861532,5.0
8.704586914693685,20.089853876903064,9.437504073604307,1.4362873272694323,2115.251735820703,4.969674941900482,33.28494850115139,-118.15446130968608,5.0
